6,209,The Folio ,1954-1959
6,210,"Ford, Charles Henri","1942-1955, undated"
,,"Portion of the letters donated by Henri Ford, January 1952",
6,211,"Ford, Ford Madox","1932-1939, undated"
,,Regards Society of the Friends of William Carlos Williams,
6,212,Ford Foundation,1959
6,213,"Foster, Harvey N.","1932, undated"
,,Accompanied by writing,
6,214,Four Seas Company,1921-1956
,,"Accompanied by clipping, portrait photograph of Williams, and printed material; includes letter from The Dial",
,,"See also:Brown, Edmund R., Box 3, Folders 84-90",
6,215-216,"Francis, Thomas Edward","1960-1961, undated"
,,"Includes notes on poems; accompanied by ""The American Idiom"" and other writings",
,,"Second folder is gift of Farleigh Dickinson University Library, March 2000",
6,217,"Frankenberger, Loren and Lloyd",1949-1959
6,218,Freedom House Bookshelf Committee,1960
6,219,"Friar, Kimon",1947-1958
6,220,"Fuller, Robert H.","1951, undated"
6,221,Furioso ,"1939, undated"
6,222,"""G"" general","1916-1961, undated"
6,223,G. P. Putnam's Sons,1942
6,224,Gale,1949
6,225,"Garrigue, Jean",1957-1961
6,226,"Garvin, Harry Raphael","1958-1960, undated"
6,227,General Magazines,1928
7,228,"Ghiselin, Brewster",1947-1956
7,229,Gibbs and Cox,1956 June 15
,,Regards reference for John Coffey,
7,230-231,"Ginsberg, Allen","1949-1962, undated"
,,"Accompanied by writings (December 9 1955 letter includes early typescript drafts of ""Howl,"" ""Strange New Cottage in Berkeley,"" ""A Supermarket in California,"" and ""Sunflower Sutra;"" March 1956 letter includes later draft of ""Howl""), printed material and photograph of Gil Orlovsky and Ginsberg; includes letter from Ginsberg to Pound and clipping on Louis Ginsberg",
7,232,"Ginsberg, Louis","1931-1952, undated"
7,233,"Ginsburg, B. M.",1947
7,234,Globe ,1938
7,235,"Godden, William",1957-1958
,,Accompanied by writing,
7,236,"Gold, Mike",undated
7,237,"Goldberg, Mimi",1955-1960
,,Accompanied by writiing,
7,238,"Golightly, Bonnie",1946-1950
7,239-240,"Goll, Ivan","1940-1952, undated"
,,"Accompanied by writing, clipping and printed material; includes letter from Jean sans Terre to Williams",
7,241,Gotham Book Mart,1942-1943
7,242,"Gotham House, Inc.",1939
7,243,"Gould, Joe",1925-1949
7,244,"Grady, James",1952
,,Accompanied by writing,
7,245,"Gratwick, Harriet","1949-1962, undated"
,,Accompanied by writing and printed material,
7,246,The Grecourt Review ,1957
7,247,"Gregory, Horace","1931-1948, undated"
7,248,"Grove Press, Inc.",1960
7,249,"Grundy, J. Owen",1942
7,250,"Guenther, Charles",1955-1957
7,251,John Simon Guggenheim Memorial Foundation,1933
7,252,"Gugler, Eric",1947
7,253,"Gulesian, Frances","1951, undated"
7,254,"""H"" general","1932-1961, undated"
7,,H. D.,
,,"H. D. (Hilda Doolittle), Box 5, Folder 173",
7,255,"Hagglund, Ben C.",1936
7,256,The Haitian Art Center,1950
7,257,"Hallmark Cards, Inc.",1959
7,258,"Hanna, Charles",1960
7,259,"Hanson, Kenneth",1961
,,Accompanied by writing,
7,260,Harcourt Brace & Company,1941
,,"See also:Pearce, Charles, Box 18, Folder 564",
,,"Gift of Julian Sanford, October 1996",
7,261,Harper's Bazaar ,1941-1950
7,262,Harper's Magazine ,1948
7,263,Harriss & Givens,1941-1942
7,264,"Harris, Ted",undated
,,Includes letter from Williams to Julius Rudel regarding Ted Harris,
7,265,"Hart, Lawrence",1951
7,266,"Hartley, Marsden",1932-1941
,,Accompanied by Galerie Briant-Robert exhibition pamphlet,
7,267,"Hartman, Ralph D.","1941, undated"
,,Accompanied by photograph of Hartman,
7,268,Harvard Medical School,1958
8,269,Harvard University,1940-1961
8,270,Haverford College. Library,1951
8,271,"Hays, H. R. (Hoffman Reynolds)","1943-1960, undated"
8,272,"Heal, Edith","1950, 1956-1957"
,,"Gift of Edith Heal Berrien, 1960, 1964",
8,273,"Hecht, Roger",1955
,,Accompanied by writing,
8,273a,"Hedley, Leslie Woolf","1952, 1956"
8,274,"Heiby, Walter A.",1942
,,Accompanied by writing,
8,275,"Heilman, Robert",1948-1962
8,276,"Helget, Sophia",1957
,,Accompanied by photographs and writing,
8,277,"Herbst, Josephine","1950-1961, undated"
8,278,"Herman, Paul","1916, 1958"
,,Includes telegram announcing birth of William Eric Williams,
8,279,"Herrmann, Ruth",1942-1943
8,280,"Higgins, Jim","1939-1958, undated"
,,Accompanied by writing and clipping,
8,281,"Hiler, Hilaire",1930-1956
8,282,"Hoffman, Everett",undated
8,283,Holiday ,1954
8,284,"Holmes, John",1950-1957
,,Accompanied by writing,
8,285,"Hoormann, John",1925
8,286,The Hopkins Review ,1950
8,287,"Horace Mann School (New York, N.Y.)",1956-1959
8,288,Horizon ,1959
8,289,Hospitalized Veterans Writing Project,1960
8,290,Houghton Mifflin Company,1942
8,291,The Hound & Horn Inc.,1932
8,292,"Howard, Curtis",1957-1958
,,Accompanied by writing,
8,293,"Howe, Henrietta",undated
,,Accompanied by writing,
8,294,"Howe, Marvine","1951, undated"
8,295,"Hubbard, Alice Philena (Sister Felicia)",1941-1958
8,296,"Hudson, Flexmore",1947
8,297,"Huff, Robert",1959-1960
8,298,The Hudson Review ,1956-1961
,,"See also:Morgan, Frederick, Box 15, Folder 471a",
8,299,"Bruce Humphries, Inc.",1932-1933
,,"Bruce Humphries, Inc., Box 3",
8,300,"Hunt, Bert","1956-1957, undated"
8,301,"Hunts, Naomi",1956-1960
,,Accompanied by writing,
8,302,Hunter College,1940
8,303,"Husband, John","1922-1951, undated"
,,Accompanied by writing,
8,304,"Hutchinson, Ray",1941-1942
,,Accompanied by writing and photograph of Hutchinson,
8,305,"Hutchinson, Robert",1956
,,Accompanied by writing,
8,306-307,"Ignatow, David",1950-1960
,,"Second folder is gift of Harvey Shapiro, June 2003",
8,308,Inaugural Committee (U.S.: 1961),1961 February 3
8,309,"Ingerslev, K.",1940
8,310,Insert ,1958
8,311,Interim ,"1950, undated"
8,312,International House,"1958, undated"
8,313,Institute of Contemporary Arts,1958-1949
8,314,Intro Bulletin ,1957
8,315,Iowa State Teachers College,1959
8,316,"Isaksson, Folke","1958, undated"
9,317,"""J"" general",1939-1961
9,318,J. B. Lippincott & Co.,1941
9,319,"Jackson, Jess H.",1955
9,320,"Jacoby Jr., Grover",1947-1950
,,"See also: Variegation, Box 24, Folders 758-759",
9,321,The James Joyce Review ,1957-1958
9,322,Jamestown College,1958
,,"Accompanied by writing and ""Bulletin of Jamestown College""",
9,323,Janus,1950
,,"See also:Ford, Ford Madox, Box 6, Folder 211",
,,Jargon,
,,"See:Williams, Jonathan, Box 25, Folders 808-809",
9,324,"Jarrell, Randall",undated
,,Accompanied by printed material,
9,325,"Jennings, Ned",undated
,,Accompanied by photographs of Jennings' paintings,
9,326,"The Jewish Braille Institute of America, Inc.",1957
9,327,"Jobes, Gertrude",1948
,,Accompanied by writing,
9,328,"Joffe, Eugene",1932
9,329,Johns Hopkins University,1958
9,330,"Johns, Richard","1932-1939, undated"
9,331,"Johnson, Ronald",undated
,,Accompanied by writing,
9,332,"Jonas, Stephen",undated
9,333,"Jones, Frank",1951
9,334,"Jones, Leroi (Baraka, Imamu Amiri)","1959, undated"
9,335,"Jones, Llewellyn",1958
,,"Accompanied by printed version of ""Transformations of the Beautiful"" by Hans Ruin",
9,336,"Jones, Margo",1949
9,337,"Jordan, Viola Baxter","1939-1957, undated"
,,"Gift of Viola Baxter Jordan, July 1957",
9,338,"Josephson, Matthew",1925-1930
9,339,"Judd, Chas",1931
9,340,"Jurilli, Arcangelo",1960
,,Accompanied by writing,
9,341,"""K"" general",1939-1964
9,342,"Kamin, Martin","1931-1932, undated"
9,343,"Kenner, Hugh",1955-1960
,,Accompanied by writing,
9,344,The Kenyon Review ,"1939-1956, undated"
9,345,"Keppel, Charles","1939-1946, undated"
,,Accompanied by clippings and review on Great Short Poems in the English Language by Keppel,
9,346,"Kerouac, Jack",1955
9,347,"Kinnell, Galway",1952-1959
,,Accompanied by writing and clipping,
9,348,"Alfred A. Knopf, Inc.",1943-1955
9,349,"Koch, Vivienne","1938-1950, undated"
,,Accompanied by printed version of review of The Complete Collected Poems of William Carlos Williams by Elias Lieberman,
9,350,"Koehler, Stanley",1955-1962
,,Accompanied by writing,
9,351,"Kramer, Miriam",1941-1949
,,Accompanied by writing,
9,352,"""L"" general","1939-1930, undated"
9,353,Ladies' Home Journal ,"1959, undated"
9,354,"Langton, Daniel","1956-1958, undated"
,,Accompanied by writing,
9,355,"Larsson, R. E. F.","1936-1951, undated"
,,Accompanied by writing and drawings,
10,356-360,"Laughlin, James","1938-1962, undated"
,,Accompanied by printed material,
10,361,"From Williams to James Laughlin, photocopies",1938-1961
,,"Gift of James Laughlin, December 1986",
10,362,"From Williams to James Laughlin and Robert MacGregor, photocopies",1939-1962
,,"Gift of James McLaughlin, February 1986",
11,363-381,"From Williams to James Laughlin, photocopies",1934-1962
,,"Gift of Laughlin,1972 and 1979 (copies made at Yale's request). Originals are with New Directions records.",
12,382,"Layton, Irving",1956-1960
12,383,"League of American Writers, Inc.",1941-1942
12,384,"Leckie, Robert H.",1943-1960
12,385,The Left ,1932
12,386,"Leippert, James George","1932, undated"
12,387,"Lenberg, Lore",1955
12,388,"Leslie, Alfred",1959
12,389-390,"Levertov, Denise","1955-1962, undated"
,,Accompanied by writing; regard Levertov and Williams's poems,
12,391,"Levy, Beryl Harold",1951
12,392,"LeWinter, Oswald","1955-1958, undated"
12,393-394,"Lewis, H. H.","1936-1947, undated"
,,"Includes letter from the Partisan Review to Lewis with Lewis's handwritten notes; and letter from New Masses to Lewis with Partisan Review Letter to Editor, ""Sanctions Against Williams,"" clipping attached, with Lewis's handwritten notes; and letter from Florence Williams to Lewis.",
12,395,"Lewis, W. S. (Wilmarth Sheldon)",1917-1918
,,"Gift of Mrs. D.V. Garstin, undated",
12,396,Library of Congress,1940-1958
,,Accompanied by clipping regarding Williams's position as Poet Laureate,
12,397,"Lieber, Maxim",1933
12,398,"Little, Brown and Company",1932
12,399,"Living Theatre (New York, N. Y.)",1948-1961
,,Regards Many Loves,
13,400,"Lloyd, Norman",1949-1950
13,401,"Locher, Robert Evans",1954
13,402,"Logan, John",1960
,,Regards the Poetry Seminar,
,,"Lotterle, Adell",
,,"See:Rutherford High School, Box 21, Folder 649",
13,403,"Lougée, David",1959
,,Accompanied by writing,
13,404,"Lowell, Robert","1955-1961, undated"
13,405,"Lowenfels, Walter",undated
13,406-410,"Lyle, David",1947-1951
,,"Accompanied by clipping on skating in Paterson; includes a folder of letters reworked for Paterson by Williams and a postcard of Passaic River, Paterson, NJ",
,,"Last folder is gift of David Lyle, February 1969",
13,411-412,"""M"" general",1923-1960
13,413,"MacDonald, Dwight","1939-1942, undated"
13,414,"MacGregor, Robert",1956-1960
,,Includes letter from Williams to MacGregor about Paterson,
13,415,"MacLeish, Archibald","1949-1961, undated"
13,416,"Macleod, Joseph Todd Gordon","1949, undated"
,,Accompanied by clipping about Adam Drinan and Joseph Macleod,
13,417-418,"Macleod, Norman","1932-1958, undated"
,,"Accompanied by photograph of the Macleods, writing, and advertisement for Macleod's You Get What You Ask For",
13,419,"Mac Low, Jackson",1946
,,Accompanied by artwork,
13,420,Macmillan Company,1943
13,421,"Macmillan, Peggy","1945, undated"
14,422,"Mallan, Lloyd",1941-1942
14,423,"Manfred, Frederick Feikema",1953-1957
14,424,"Mangan, Sherry",1932
14,425,"Mann, Klaus","1940-1943, undated"
,,Accompanied by clipping on Mann's war bond auction,
14,426,"March, William","1932, undated"
14,427,"Martin, Dexter C.",1954-1955
14,428,"Martinelli, Sheri","1958-1959, undated"
,,"Accompanied by photograph of Martinelli, her drawings, and Gilbert Li Po' Li; and writing",
14,429,"Martz, Louis Lohr",1951-1958
,,Includes letter from Norman Holmes Pearson to Martz; regards Williams's depression,
,,"Partially a gift of Louis Martz, 1961",
14,430,"Mathews, Jack",1955-1958
14,431-432,"McAlmon, Robert","1921-1951, undated"
,,Accompanied by clipping on Robert McAlmon's death,
14,433,"McCall, Monica",1952
14,434,"McCullers, Carson",undated
14,435,"McDonough, George",1942
14,436-437,"McDowell, David","1940-1960, undated"
,,"Accompanied by clipping on autobiography of Williams; includes letter from McDowell, Obolensky Inc.",
14,438,"McDowell, Obolensky Inc.",1960
14,439,McKenzie ,1930
14,440,"McKenzie, Donald",1931 Jan 18
,,"Gift of Farleigh Dickinson University Library, March 2000",
14,441,"McLaughlin, Elizabeth","1957, undated"
14,442,"McMann, James",1959-1960
,,Accompanied by writing,
14,443,"McMullan, Frank",1947
14,444,"McMullan, Frank",1947
,,Includes letter from Norman Holmes Pearson to Frank McMullan,
,,"Gift of Frank McMullan, January 1976",
14,445,"McTienan, Helen",1950
,,Accompanied by writing,
14,446,"Meacham, Harry M. (Harry Monroe)",1957
,,Accompanied by clipping; regards Ezra Pound,
14,447,"Mellquist, Jerome",1941-1947
14,448,"Mencken, H. L. (Henry Louis)","1934-1948, undated"
14,449,"Mercado, Gregorio",1941
,,Accompanied by writing,
14,450,"Merton, Thomas",1961
,,"Michel, Albin",
,,"See: Editions, Box 5, Folder 189",
14,451,Middlebury College,1950-1951
14,452,"Miles, Leland",1954-1957
15,453-456,"Miller, Fred","1932-1962, undated"
,,"Accompanied by writing, printed material, and architectural drawing",
15,457,"Miller, Henry",1950 November 12
15,458,"Miller, Nolan",1951-1957
15,459,"Miller, Rosalind",1951
15,460,"Miner, Earl Roy",1957
15,461,"Mitchell, David",undated
15,462,"Mitchell, F. Claire","1958-1960, undated"
15,463,"Mittelmann, Dr. B.",1932
15,464,The Modern Language Association of America,1961
,,"Molina, Judith",
,,"See:Living Theatre (New York, N. Y.), Box 12, Folder 399",
15,465,Monmouth Letters,1958-1959
15,466,The Montevallo Review ,1950
15,467,"Moore, Frank",1947-1951
,,Accompanied by writing,
15,468,"Moore, Marianne","1924-1960, undated"
,,"See also: The Dial, Box 5, Folder 167",
15,469,"Moore, Merrill",1944-1958
,,Accompanied by printed material,
15,470,"Moore, Pamela and Geoffrey",1952-1954
15,471,"Moraff, Barbara",1959
15,471a,"Morgan, Frederick","19,591,961"
,,"Gift of Frederick Morgan, June 1983",
15,472,Morris Gallery,1956
15,473,"Morris, William","1956, undated"
,,Accompanied by writing,
15,474,"Morse, Samuel",1952-1958
15,475,"Morrison, Ted",1942
15,476,"Moss, Howard",1957
,,Accompanied by writing,
15,477,"Motheral, Teresa",1956-1960
,,Accompanied by writing and clipping,
15,478,"Motherwell, Robert",1941
,,"Regards new magazine, ""W""",
15,479,"Mottram, Eric",1962
15,480,Mount Holyoke College,1942-1943
15,481,"Muir, Edwin",1955
15,482,"Mumford, L. Quincy (Lawrence Quincy)",1955
15,483,"Munson, Gorham Bert",1932-1942
15,484,"Murdoch, Wilhelm","1931, undated"
15,485,"Murray Jr., James",1950-1958
15,486,Museum of Art of Ogunquit,1959
16,487,"Museum of Modern Art (New York, N.Y.)",1939-1950
,,"Regards Charles Sheeler, Charles Demuthwork, and Marcia Nardi",
16,488,"Myers, Neil",1960
16,489,"""N"" general",1932-1960
16,490,"Namuth, Hans",undated
16,491,"Napier, John",1957-1962
,,Accompanied by writings,
16,492,"Nardi, Marcia","1929-1956, undated"
,,Accompanied by writing,
16,493,The Nation ,1939-1958
,,"See also:Rosenthal, Mack, Box 20, Folder 642",
16,494,The National Book Awards,1957-1958
16,495,National Council of Teachers of English,1942-1958
16,496,National Institute of Arts and Letters (U.S.),1951-1960
16,497,The National Library of Spoken Literature,1960
16,498,National Poetry Foundation,undated
16,499,Naval Air Technical Training Center,1943
16,500,"Navaretta, E. A.",1957-1958
16,501,"Nelson, Frances",1943-1955
16,502,New American Library,1958
16,503,New Directions ,1939-1961
,,"See also:MacGregor, Robert, Box 13, Folder 414",
,,"See also:Laughlin, James, Box 10, Folders 356-360",
,,"See also:Higgins, Jim, Box 8, Folder 280",
16,504,New Jersey Association of Teachers of English,1950
16,505,New Jersey State Headquarters for Selective Service,1942-1959
16,506,New Jersey State Hospital,1939-1950
16,507,New Jersey State Teachers College,1956-1957
16,508,"New Jersey, Governor",1942 February 26
16,509,New Leader ,1939
